,Company.CIK,Target.Company,Switch.Date,Event__,Filer.CIK,Date.of.13g,Switcher,INDEX_URL,EDGAR_LINK__,SIC,state_of_INC
135897,355948,RICHARDSON ELECTRONICS LTD DE ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003666-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003666.txt,5065,DE
135898,887028,RIO TINTO LTD ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003670-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003670.txt,1000,C3
135899,315213,HALF ROBERT INTERNATIONAL INC DE ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003675-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003675.txt,7363,DE
135902,897723,SANMINA SCI CORP ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003708-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003708.txt,3672,DE
135903,889423,SATCON TECHNOLOGY CORP ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003712-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003712.txt,3674,DE
135904,827187,SELECT COMFORT CORP ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003726-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003726.txt,2510,MN
135905,89089,SERVICE CORPORATION INTERNATIONAL ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003734-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003734.txt,7200,TX
135907,4127,SKYWORKS SOLUTIONS INC ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003755-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003755.txt,3674,DE
135908,91388,SMITHFIELD FOODS INC ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003761-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003761.txt,2011,VA
135909,705432,SOUTHSIDE BANCSHARES INC ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003775-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003775.txt,6022,TX
135910,92380,SOUTHWEST AIRLINES CO ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003776-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003776.txt,4512,TX
135911,718937,STAAR SURGICAL CO ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003791-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003791.txt,3851,DE
135912,874238,STERLING CONSTRUCTION CO INC ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003811-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003811.txt,1600,DE
135913,878522,STEWART ENTERPRISES INC ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003813-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003813.txt,7200,LA
135914,931948,STILLWATER MINING CO DE ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003816-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003816.txt,1090,DE
135918,912263,TALBOTS INC ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003852-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003852.txt,5621,DE
135919,201283,TALISMAN ENERGY INC ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003854-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003854.txt,1311,A0
135920,27419,TARGET CORP ,7/11/2011,1687,1364742,2/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003857-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003857.txt,5331,MN
135960,100517,United Continental Holdings Inc ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/100517/0001086364-11-003956-index.htm,https://www.sec.gov/Archives/edgar/data/100517/0001086364-11-003956.txt,4512,DE
135968,101594,US ENERGY CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/101594/0001086364-11-003982-index.htm,https://www.sec.gov/Archives/edgar/data/101594/0001086364-11-003982.txt,1311,WY
135969,1016125,ULTIMATE SOFTWARE GROUP INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1016125/0001086364-11-003900-index.htm,https://www.sec.gov/Archives/edgar/data/1016125/0001086364-11-003900.txt,7372,DE
135973,102752,VSE CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/102752/0001086364-11-004015-index.htm,https://www.sec.gov/Archives/edgar/data/102752/0001086364-11-004015.txt,8711,DE
135986,103595,VILLAGE SUPER MARKET INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/103595/0001086364-11-004003-index.htm,https://www.sec.gov/Archives/edgar/data/103595/0001086364-11-004003.txt,5411,NJ
135991,1040719,WALTER INVESTMENT MANAGEMENT CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1040719/0001086364-11-004083-index.htm,https://www.sec.gov/Archives/edgar/data/1040719/0001086364-11-004083.txt,6798,MD
135994,1045309,W R GRACE CO ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1045309/0001086364-11-004063-index.htm,https://www.sec.gov/Archives/edgar/data/1045309/0001086364-11-004063.txt,2800,DE
136020,1050550,VOLTERRA SEMICONDUCTOR CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1050550/0001086364-11-004013-index.htm,https://www.sec.gov/Archives/edgar/data/1050550/0001086364-11-004013.txt,3674,943251865
136023,1056087,MCCLATCHY CO ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1056087/0001086364-11-003897-index.htm,https://www.sec.gov/Archives/edgar/data/1056087/0001086364-11-003897.txt,2711,DE
136029,1057058,WASTE CONNECTIONS INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1057058/0001086364-11-004023-index.htm,https://www.sec.gov/Archives/edgar/data/1057058/0001086364-11-004023.txt,4953,DE
136045,108985,YORK WATER CO ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/108985/0001086364-11-004074-index.htm,https://www.sec.gov/Archives/edgar/data/108985/0001086364-11-004074.txt,4941,PA
136048,1091907,WORLD WRESTLING ENTERTAINMENTINC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1091907/0001086364-11-004060-index.htm,https://www.sec.gov/Archives/edgar/data/1091907/0001086364-11-004060.txt,7812,DE
136107,11544,BERKLEY W R CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/11544/0001086364-11-004085-index.htm,https://www.sec.gov/Archives/edgar/data/11544/0001086364-11-004085.txt,6331,DE
136110,1171662,TRIPLE S MANAGEMENT CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1171662/0001086364-11-003931-index.htm,https://www.sec.gov/Archives/edgar/data/1171662/0001086364-11-003931.txt,6321,660555678
136135,1268671,TNS INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1268671/0001086364-11-003914-index.htm,https://www.sec.gov/Archives/edgar/data/1268671/0001086364-11-003914.txt,7389,364430020
136137,1275014,ULTRA CLEAN HOLDINGS INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1275014/0001086364-11-003945-index.htm,https://www.sec.gov/Archives/edgar/data/1275014/0001086364-11-003945.txt,3674,DE
136141,1283709,THOMAS PROPERTIES GROUP INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1283709/0001086364-11-003903-index.htm,https://www.sec.gov/Archives/edgar/data/1283709/0001086364-11-003903.txt,6500,DE
136142,1284823,XYRATEX LTD ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1284823/0001086364-11-004072-index.htm,https://www.sec.gov/Archives/edgar/data/1284823/0001086364-11-004072.txt,3572,all
136151,1312073,VERIFONE SYSTEMS INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1312073/0001086364-11-003995-index.htm,https://www.sec.gov/Archives/edgar/data/1312073/0001086364-11-003995.txt,3578,DE
136159,1329919,Vocus Inc ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1329919/0001086364-11-004009-index.htm,https://www.sec.gov/Archives/edgar/data/1329919/0001086364-11-004009.txt,7372,DE
136163,1354217,Volcano Corp ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1354217/0001086364-11-004011-index.htm,https://www.sec.gov/Archives/edgar/data/1354217/0001086364-11-004011.txt,3845,DE
136167,1361658,WYNDHAM WORLDWIDE CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1361658/0001086364-11-004067-index.htm,https://www.sec.gov/Archives/edgar/data/1361658/0001086364-11-004067.txt,7011,DE
136168,96943,TELEFLEX INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003872-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003872.txt,3841,DE
136169,50104,TESORO CORP NEW ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003882-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003882.txt,2911,DE
136170,217346,TEXTRON INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003890-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003890.txt,3720,DE
136175,916365,TRACTOR SUPPLY CO DE ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003920-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003920.txt,5200,DE
136176,862510,TRANSATLANTIC HOLDINGS INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003922-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003922.txt,6331,DE
136178,356171,TRICO BANCSHARES ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003928-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003928.txt,6022,CA
136179,833444,TYCO INTERNATIONAL LTD ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003942-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003942.txt,7380,V8
136180,752642,UMH PROPERTIES INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003948-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003948.txt,6798,MD
136181,315449,UQM TECHNOLOGIES INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003974-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003974.txt,3679,CO
136182,883945,USA TRUCK INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003978-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003978.txt,4213,DE
136183,742126,US ECOLOGY INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003981-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003981.txt,4953,DE
136184,730716,ZYGO CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003986-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003986.txt,3827,DE
136185,812011,VAIL RESORTS INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003987-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-003987.txt,7990,DE
136186,819050,VICAL INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004001-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004001.txt,2836,DE
136187,751978,VICOR CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004002-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004002.txt,3679,DE
136188,879526,WABASH NATIONAL CORP DE ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004016-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004016.txt,3715,DE
136189,936528,WASHINGTON FEDERAL INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004020-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004020.txt,6035,WA
136190,793074,WERNER ENTERPRISES INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004034-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004034.txt,4213,NE
136191,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004039-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004039.txt,3743,DE
136192,865436,WHOLE FOODS MARKET INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004045-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004045.txt,5411,TX
136194,719955,WILLIAMS SONOMA INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004047-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004047.txt,5700,CA
136195,872821,WILMINGTON TRUST CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004048-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004048.txt,6022,DE
136196,37008,Winthrop Realty Trust ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004053-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004053.txt,6798,OH
136197,350077,WMS INDUSTRIES INC DE ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004055-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004055.txt,3990,DE
136198,743988,XILINX INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004070-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004070.txt,3674,DE
136199,877212,ZEBRA TECHNOLOGIES CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004075-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004075.txt,3560,362675536
136200,855612,ZIX CORP ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004077-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004077.txt,7374,TX
136201,890923,ZOLTEK COMPANIES INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004079-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004079.txt,3620,DE
136202,812708,WELLMAN INC ,7/11/2011,1687,1364742,2/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004084-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0001086364-11-004084.txt,2820,DE
138354,902219,BlackRock Inc ,7/11/2011,1687,1364742,2/14/2011,WELLINGTON MANAGEMENT CO LLP ,https://www.sec.gov/Archives/edgar/data/1364742/0000902219-11-000542-index.htm,https://www.sec.gov/Archives/edgar/data/1364742/0000902219-11-000542.txt,6211,DE
139550,1001385,NORTHWEST PIPE CO ,7/11/2011,1687,1364742,4/13/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1001385/0001086364-11-004530-index.htm,https://www.sec.gov/Archives/edgar/data/1001385/0001086364-11-004530.txt,3317,OR
139703,1158223,AFFYMAX INC ,7/11/2011,1687,1364742,5/10/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1158223/0001086364-11-004684-index.htm,https://www.sec.gov/Archives/edgar/data/1158223/0001086364-11-004684.txt,2834,DE
139935,1344413,Alexza Pharmaceuticals Inc ,7/11/2011,1687,1364742,6/10/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1344413/0001086364-11-004787-index.htm,https://www.sec.gov/Archives/edgar/data/1344413/0001086364-11-004787.txt,2834,DE
140296,1160308,ADVENTRX PHARMACEUTICALS INC ,7/11/2011,1687,1364742,8/8/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1160308/0001086364-11-005059-index.htm,https://www.sec.gov/Archives/edgar/data/1160308/0001086364-11-005059.txt,2834,DE
140531,1100663,iSHARES TRUST ,7/11/2011,1687,1364742,9/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1100663/0001086364-11-005161-index.htm,https://www.sec.gov/Archives/edgar/data/1100663/0001086364-11-005161.txt,Mailing,DE
140540,1332602,Caribou Coffee Company Inc ,7/11/2011,1687,1364742,9/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1332602/0001086364-11-005149-index.htm,https://www.sec.gov/Archives/edgar/data/1332602/0001086364-11-005149.txt,5810,MN
140882,1100663,iSHARES TRUST ,7/11/2011,1687,1364742,11/10/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1100663/0001086364-11-006299-index.htm,https://www.sec.gov/Archives/edgar/data/1100663/0001086364-11-006299.txt,Mailing,DE
141047,1100663,iSHARES TRUST ,7/11/2011,1687,1364742,12/9/2011,BlackRock Inc ,https://www.sec.gov/Archives/edgar/data/1100663/0001086364-11-007444-index.htm,https://www.sec.gov/Archives/edgar/data/1100663/0001086364-11-007444.txt,Mailing,DE
234,1106942,BLACKBOARD__INC,7/11/2011,1687,1364742,NA,Blackrock Inc,NA,NA,0,0
1645,1479920,TBS__International__plc,2/7/2011,2085,939959,2/7/2011,royce joseph e,0,0,0,0
130286,822663,INTER PARFUMS INC ,12/21/2011,496,901877,2/9/2010,BENACIN PHILIPPE ,https://www.sec.gov/Archives/edgar/data/822663/0000901877-10-000001-index.htm,https://www.sec.gov/Archives/edgar/data/822663/0000901877-10-000001.txt,2844,DE
898,822663,INTER__PARFUMS__INC,12/21/2011,496,901877,NA,,NA,NA,0,0
1246,1375200,NUPATHE__INC.,10/4/2012,2036,86115,2/9/2011,SAFEGUARD SCIENTIFICS INC,0,0,0,0
1423,1493637,"RDA__Microelectronics,__Inc.",4/10/2012,2092,1157334,2/9/2011,warburg pincus partners,0,0,0,0
139633,876437,MGIC INVESTMENT CORP ,12/2/2011,1882,1056491,4/29/2011,FIR TREE INC ,https://www.sec.gov/Archives/edgar/data/1056491/0000950123-11-042056-index.htm,https://www.sec.gov/Archives/edgar/data/1056491/0000950123-11-042056.txt,6351,WI
